Index coax_placement_x  coax_placement_y  substrate_permittivity
 1205 -5.7142857143E-01 +6.4285714286E+00 +2.9714285714E+00     
 1206 -5.7142857143E-01 +6.7142857143E+00 +2.9714285714E+00     
 1207 -5.7142857143E-01 +7.0000000000E+00 +2.9714285714E+00     
 1208 -5.7142857143E-01 +7.2857142857E+00 +2.9714285714E+00     
 1209 -5.7142857143E-01 +7.5714285714E+00 +2.9714285714E+00     
 1210 -5.7142857143E-01 +7.8571428571E+00 +2.9714285714E+00     
 1211 -5.7142857143E-01 +8.1428571429E+00 +2.9714285714E+00     
 1212 -5.7142857143E-01 +8.4285714286E+00 +2.9714285714E+00     
 1213 -5.7142857143E-01 +8.7142857143E+00 +2.9714285714E+00     
 1214 -5.7142857143E-01 +9.0000000000E+00 +2.9714285714E+00     
 1215 -2.8571428571E-01 +5.0000000000E+00 +2.9714285714E+00     
 1216 -2.8571428571E-01 +5.2857142857E+00 +2.9714285714E+00     
 1217 -2.8571428571E-01 +5.5714285714E+00 +2.9714285714E+00     
 1218 -2.8571428571E-01 +5.8571428571E+00 +2.9714285714E+00     
 1219 -2.8571428571E-01 +6.1428571429E+00 +2.9714285714E+00     
 1220 -2.8571428571E-01 +6.4285714286E+00 +2.9714285714E+00     
 1221 -2.8571428571E-01 +6.7142857143E+00 +2.9714285714E+00     
 1222 -2.8571428571E-01 +7.0000000000E+00 +2.9714285714E+00     
 1223 -2.8571428571E-01 +7.2857142857E+00 +2.9714285714E+00     
 1224 -2.8571428571E-01 +7.5714285714E+00 +2.9714285714E+00     
 1225 -2.8571428571E-01 +7.8571428571E+00 +2.9714285714E+00     
 1226 -2.8571428571E-01 +8.1428571429E+00 +2.9714285714E+00     
 1227 -2.8571428571E-01 +8.4285714286E+00 +2.9714285714E+00     
 1228 -2.8571428571E-01 +8.7142857143E+00 +2.9714285714E+00     
 1229 -2.8571428571E-01 +9.0000000000E+00 +2.9714285714E+00     
 1230 +0.0000000000E+00 +5.0000000000E+00 +2.9714285714E+00     
 1231 +0.0000000000E+00 +5.2857142857E+00 +2.9714285714E+00     
 1232 +0.0000000000E+00 +5.5714285714E+00 +2.9714285714E+00     
 1233 +0.0000000000E+00 +5.8571428571E+00 +2.9714285714E+00     
 1234 +0.0000000000E+00 +6.1428571429E+00 +2.9714285714E+00     
 1235 +0.0000000000E+00 +6.4285714286E+00 +2.9714285714E+00     
 1236 +0.0000000000E+00 +6.7142857143E+00 +2.9714285714E+00     
 1237 +0.0000000000E+00 +7.0000000000E+00 +2.9714285714E+00     
 1238 +0.0000000000E+00 +7.2857142857E+00 +2.9714285714E+00     
 1239 +0.0000000000E+00 +7.5714285714E+00 +2.9714285714E+00     
 1240 +0.0000000000E+00 +7.8571428571E+00 +2.9714285714E+00     
 1241 +0.0000000000E+00 +8.1428571429E+00 +2.9714285714E+00     
 1242 +0.0000000000E+00 +8.4285714286E+00 +2.9714285714E+00     
 1243 +0.0000000000E+00 +8.7142857143E+00 +2.9714285714E+00     
 1244 +0.0000000000E+00 +9.0000000000E+00 +2.9714285714E+00     
 1245 +2.8571428571E-01 +5.0000000000E+00 +2.9714285714E+00     
 1246 +2.8571428571E-01 +5.2857142857E+00 +2.9714285714E+00     
 1247 +2.8571428571E-01 +5.5714285714E+00 +2.9714285714E+00     
 1248 +2.8571428571E-01 +5.8571428571E+00 +2.9714285714E+00     
 1249 +2.8571428571E-01 +6.1428571429E+00 +2.9714285714E+00     
 1250 +2.8571428571E-01 +6.4285714286E+00 +2.9714285714E+00     
 1251 +2.8571428571E-01 +6.7142857143E+00 +2.9714285714E+00     
 1252 +2.8571428571E-01 +7.0000000000E+00 +2.9714285714E+00     
 1253 +2.8571428571E-01 +7.2857142857E+00 +2.9714285714E+00     
 1254 +2.8571428571E-01 +7.5714285714E+00 +2.9714285714E+00     
 1255 +2.8571428571E-01 +7.8571428571E+00 +2.9714285714E+00     
 1256 +2.8571428571E-01 +8.1428571429E+00 +2.9714285714E+00     
 1257 +2.8571428571E-01 +8.4285714286E+00 +2.9714285714E+00     
 1258 +2.8571428571E-01 +8.7142857143E+00 +2.9714285714E+00     
 1259 +2.8571428571E-01 +9.0000000000E+00 +2.9714285714E+00     
 1260 +5.7142857143E-01 +5.0000000000E+00 +2.9714285714E+00     
 1261 +5.7142857143E-01 +5.2857142857E+00 +2.9714285714E+00     
 1262 +5.7142857143E-01 +5.5714285714E+00 +2.9714285714E+00     
 1263 +5.7142857143E-01 +5.8571428571E+00 +2.9714285714E+00     
 1264 +5.7142857143E-01 +6.1428571429E+00 +2.9714285714E+00     
 1265 +5.7142857143E-01 +6.4285714286E+00 +2.9714285714E+00     
 1266 +5.7142857143E-01 +6.7142857143E+00 +2.9714285714E+00     
 1267 +5.7142857143E-01 +7.0000000000E+00 +2.9714285714E+00     
 1268 +5.7142857143E-01 +7.2857142857E+00 +2.9714285714E+00     
 1269 +5.7142857143E-01 +7.5714285714E+00 +2.9714285714E+00     
 1270 +5.7142857143E-01 +7.8571428571E+00 +2.9714285714E+00     
 1271 +5.7142857143E-01 +8.1428571429E+00 +2.9714285714E+00     
 1272 +5.7142857143E-01 +8.4285714286E+00 +2.9714285714E+00     
 1273 +5.7142857143E-01 +8.7142857143E+00 +2.9714285714E+00     
 1274 +5.7142857143E-01 +9.0000000000E+00 +2.9714285714E+00     
 1275 +8.5714285714E-01 +5.0000000000E+00 +2.9714285714E+00     
 1276 +8.5714285714E-01 +5.2857142857E+00 +2.9714285714E+00     
 1277 +8.5714285714E-01 +5.5714285714E+00 +2.9714285714E+00     
 1278 +8.5714285714E-01 +5.8571428571E+00 +2.9714285714E+00     
 1279 +8.5714285714E-01 +6.1428571429E+00 +2.9714285714E+00     
 1280 +8.5714285714E-01 +6.4285714286E+00 +2.9714285714E+00     
 1281 +8.5714285714E-01 +6.7142857143E+00 +2.9714285714E+00     
 1282 +8.5714285714E-01 +7.0000000000E+00 +2.9714285714E+00     
 1283 +8.5714285714E-01 +7.2857142857E+00 +2.9714285714E+00     
 1284 +8.5714285714E-01 +7.5714285714E+00 +2.9714285714E+00     
 1285 +8.5714285714E-01 +7.8571428571E+00 +2.9714285714E+00     
 1286 +8.5714285714E-01 +8.1428571429E+00 +2.9714285714E+00     
 1287 +8.5714285714E-01 +8.4285714286E+00 +2.9714285714E+00     
 1288 +8.5714285714E-01 +8.7142857143E+00 +2.9714285714E+00     
 1289 +8.5714285714E-01 +9.0000000000E+00 +2.9714285714E+00     
 1290 +1.1428571429E+00 +5.0000000000E+00 +2.9714285714E+00     
 1291 +1.1428571429E+00 +5.2857142857E+00 +2.9714285714E+00     
 1292 +1.1428571429E+00 +5.5714285714E+00 +2.9714285714E+00     
 1293 +1.1428571429E+00 +5.8571428571E+00 +2.9714285714E+00     
 1294 +1.1428571429E+00 +6.1428571429E+00 +2.9714285714E+00     
 1295 +1.1428571429E+00 +6.4285714286E+00 +2.9714285714E+00     
 1296 +1.1428571429E+00 +6.7142857143E+00 +2.9714285714E+00     
 1297 +1.1428571429E+00 +7.0000000000E+00 +2.9714285714E+00     
 1298 +1.1428571429E+00 +7.2857142857E+00 +2.9714285714E+00     
 1299 +1.1428571429E+00 +7.5714285714E+00 +2.9714285714E+00     
 1300 +1.1428571429E+00 +7.8571428571E+00 +2.9714285714E+00     
 1301 +1.1428571429E+00 +8.1428571429E+00 +2.9714285714E+00     
 1302 +1.1428571429E+00 +8.4285714286E+00 +2.9714285714E+00     
 1303 +1.1428571429E+00 +8.7142857143E+00 +2.9714285714E+00     
 1304 +1.1428571429E+00 +9.0000000000E+00 +2.9714285714E+00     
 1305 +1.4285714286E+00 +5.0000000000E+00 +2.9714285714E+00     
 1306 +1.4285714286E+00 +5.2857142857E+00 +2.9714285714E+00     
 1307 +1.4285714286E+00 +5.5714285714E+00 +2.9714285714E+00     
 1308 +1.4285714286E+00 +5.8571428571E+00 +2.9714285714E+00     
 1309 +1.4285714286E+00 +6.1428571429E+00 +2.9714285714E+00     
 1310 +1.4285714286E+00 +6.4285714286E+00 +2.9714285714E+00     
 1311 +1.4285714286E+00 +6.7142857143E+00 +2.9714285714E+00     
 1312 +1.4285714286E+00 +7.0000000000E+00 +2.9714285714E+00     
 1313 +1.4285714286E+00 +7.2857142857E+00 +2.9714285714E+00     
 1314 +1.4285714286E+00 +7.5714285714E+00 +2.9714285714E+00     
 1315 +1.4285714286E+00 +7.8571428571E+00 +2.9714285714E+00     
 1316 +1.4285714286E+00 +8.1428571429E+00 +2.9714285714E+00     
 1317 +1.4285714286E+00 +8.4285714286E+00 +2.9714285714E+00     
 1318 +1.4285714286E+00 +8.7142857143E+00 +2.9714285714E+00     
 1319 +1.4285714286E+00 +9.0000000000E+00 +2.9714285714E+00     
 1320 +1.7142857143E+00 +5.0000000000E+00 +2.9714285714E+00     
 1321 +1.7142857143E+00 +5.2857142857E+00 +2.9714285714E+00     
 1322 +1.7142857143E+00 +5.5714285714E+00 +2.9714285714E+00     
 1323 +1.7142857143E+00 +5.8571428571E+00 +2.9714285714E+00     
 1324 +1.7142857143E+00 +6.1428571429E+00 +2.9714285714E+00     
 1325 +1.7142857143E+00 +6.4285714286E+00 +2.9714285714E+00     
 1326 +1.7142857143E+00 +6.7142857143E+00 +2.9714285714E+00     
 1327 +1.7142857143E+00 +7.0000000000E+00 +2.9714285714E+00     
 1328 +1.7142857143E+00 +7.2857142857E+00 +2.9714285714E+00     
 1329 +1.7142857143E+00 +7.5714285714E+00 +2.9714285714E+00     
 1330 +1.7142857143E+00 +7.8571428571E+00 +2.9714285714E+00     
 1331 +1.7142857143E+00 +8.1428571429E+00 +2.9714285714E+00     
 1332 +1.7142857143E+00 +8.4285714286E+00 +2.9714285714E+00     
 1333 +1.7142857143E+00 +8.7142857143E+00 +2.9714285714E+00     
 1334 +1.7142857143E+00 +9.0000000000E+00 +2.9714285714E+00     
 1335 +2.0000000000E+00 +5.0000000000E+00 +2.9714285714E+00     
 1336 +2.0000000000E+00 +5.2857142857E+00 +2.9714285714E+00     
 1337 +2.0000000000E+00 +5.5714285714E+00 +2.9714285714E+00     
 1338 +2.0000000000E+00 +5.8571428571E+00 +2.9714285714E+00     
 1339 +2.0000000000E+00 +6.1428571429E+00 +2.9714285714E+00     
 1340 +2.0000000000E+00 +6.4285714286E+00 +2.9714285714E+00     
 1341 +2.0000000000E+00 +6.7142857143E+00 +2.9714285714E+00     
 1342 +2.0000000000E+00 +7.0000000000E+00 +2.9714285714E+00     
 1343 +2.0000000000E+00 +7.2857142857E+00 +2.9714285714E+00     
 1344 +2.0000000000E+00 +7.5714285714E+00 +2.9714285714E+00     
 1345 +2.0000000000E+00 +7.8571428571E+00 +2.9714285714E+00     
 1346 +2.0000000000E+00 +8.1428571429E+00 +2.9714285714E+00     
 1347 +2.0000000000E+00 +8.4285714286E+00 +2.9714285714E+00     
 1348 +2.0000000000E+00 +8.7142857143E+00 +2.9714285714E+00     
 1349 +2.0000000000E+00 +9.0000000000E+00 +2.9714285714E+00     
 1350 -2.0000000000E+00 +5.0000000000E+00 +2.9857142857E+00     
 1351 -2.0000000000E+00 +5.2857142857E+00 +2.9857142857E+00     
 1352 -2.0000000000E+00 +5.5714285714E+00 +2.9857142857E+00     
 1353 -2.0000000000E+00 +5.8571428571E+00 +2.9857142857E+00     
 1354 -2.0000000000E+00 +6.1428571429E+00 +2.9857142857E+00     
 1355 -2.0000000000E+00 +6.4285714286E+00 +2.9857142857E+00     
 1356 -2.0000000000E+00 +6.7142857143E+00 +2.9857142857E+00     
 1357 -2.0000000000E+00 +7.0000000000E+00 +2.9857142857E+00     
 1358 -2.0000000000E+00 +7.2857142857E+00 +2.9857142857E+00     
 1359 -2.0000000000E+00 +7.5714285714E+00 +2.9857142857E+00     
 1360 -2.0000000000E+00 +7.8571428571E+00 +2.9857142857E+00     
 1361 -2.0000000000E+00 +8.1428571429E+00 +2.9857142857E+00     
 1362 -2.0000000000E+00 +8.4285714286E+00 +2.9857142857E+00     
 1363 -2.0000000000E+00 +8.7142857143E+00 +2.9857142857E+00     
 1364 -2.0000000000E+00 +9.0000000000E+00 +2.9857142857E+00     
 1365 -1.7142857143E+00 +5.0000000000E+00 +2.9857142857E+00     
 1366 -1.7142857143E+00 +5.2857142857E+00 +2.9857142857E+00     
 1367 -1.7142857143E+00 +5.5714285714E+00 +2.9857142857E+00     
 1368 -1.7142857143E+00 +5.8571428571E+00 +2.9857142857E+00     
 1369 -1.7142857143E+00 +6.1428571429E+00 +2.9857142857E+00     
 1370 -1.7142857143E+00 +6.4285714286E+00 +2.9857142857E+00     
 1371 -1.7142857143E+00 +6.7142857143E+00 +2.9857142857E+00     
 1372 -1.7142857143E+00 +7.0000000000E+00 +2.9857142857E+00     
 1373 -1.7142857143E+00 +7.2857142857E+00 +2.9857142857E+00     
 1374 -1.7142857143E+00 +7.5714285714E+00 +2.9857142857E+00     
 1375 -1.7142857143E+00 +7.8571428571E+00 +2.9857142857E+00     
 1376 -1.7142857143E+00 +8.1428571429E+00 +2.9857142857E+00     
 1377 -1.7142857143E+00 +8.4285714286E+00 +2.9857142857E+00     
 1378 -1.7142857143E+00 +8.7142857143E+00 +2.9857142857E+00     
 1379 -1.7142857143E+00 +9.0000000000E+00 +2.9857142857E+00     
 1380 -1.4285714286E+00 +5.0000000000E+00 +2.9857142857E+00     
 1381 -1.4285714286E+00 +5.2857142857E+00 +2.9857142857E+00     
 1382 -1.4285714286E+00 +5.5714285714E+00 +2.9857142857E+00     
 1383 -1.4285714286E+00 +5.8571428571E+00 +2.9857142857E+00     
 1384 -1.4285714286E+00 +6.1428571429E+00 +2.9857142857E+00     
 1385 -1.4285714286E+00 +6.4285714286E+00 +2.9857142857E+00     
 1386 -1.4285714286E+00 +6.7142857143E+00 +2.9857142857E+00     
 1387 -1.4285714286E+00 +7.0000000000E+00 +2.9857142857E+00     
 1388 -1.4285714286E+00 +7.2857142857E+00 +2.9857142857E+00     
 1389 -1.4285714286E+00 +7.5714285714E+00 +2.9857142857E+00     
 1390 -1.4285714286E+00 +7.8571428571E+00 +2.9857142857E+00     
 1391 -1.4285714286E+00 +8.1428571429E+00 +2.9857142857E+00     
 1392 -1.4285714286E+00 +8.4285714286E+00 +2.9857142857E+00     
 1393 -1.4285714286E+00 +8.7142857143E+00 +2.9857142857E+00     
 1394 -1.4285714286E+00 +9.0000000000E+00 +2.9857142857E+00     
 1395 -1.1428571429E+00 +5.0000000000E+00 +2.9857142857E+00     
 1396 -1.1428571429E+00 +5.2857142857E+00 +2.9857142857E+00     
 1397 -1.1428571429E+00 +5.5714285714E+00 +2.9857142857E+00     
 1398 -1.1428571429E+00 +5.8571428571E+00 +2.9857142857E+00     
 1399 -1.1428571429E+00 +6.1428571429E+00 +2.9857142857E+00     
 1400 -1.1428571429E+00 +6.4285714286E+00 +2.9857142857E+00     
 1401 -1.1428571429E+00 +6.7142857143E+00 +2.9857142857E+00     
 1402 -1.1428571429E+00 +7.0000000000E+00 +2.9857142857E+00     
 1403 -1.1428571429E+00 +7.2857142857E+00 +2.9857142857E+00     
 1404 -1.1428571429E+00 +7.5714285714E+00 +2.9857142857E+00     
 1405 -1.1428571429E+00 +7.8571428571E+00 +2.9857142857E+00     
 1406 -1.1428571429E+00 +8.1428571429E+00 +2.9857142857E+00     
 1407 -1.1428571429E+00 +8.4285714286E+00 +2.9857142857E+00     
 1408 -1.1428571429E+00 +8.7142857143E+00 +2.9857142857E+00     
 1409 -1.1428571429E+00 +9.0000000000E+00 +2.9857142857E+00     
 1410 -8.5714285714E-01 +5.0000000000E+00 +2.9857142857E+00     
 1411 -8.5714285714E-01 +5.2857142857E+00 +2.9857142857E+00     
 1412 -8.5714285714E-01 +5.5714285714E+00 +2.9857142857E+00     
 1413 -8.5714285714E-01 +5.8571428571E+00 +2.9857142857E+00     
 1414 -8.5714285714E-01 +6.1428571429E+00 +2.9857142857E+00     
 1415 -8.5714285714E-01 +6.4285714286E+00 +2.9857142857E+00     
 1416 -8.5714285714E-01 +6.7142857143E+00 +2.9857142857E+00     
 1417 -8.5714285714E-01 +7.0000000000E+00 +2.9857142857E+00     
 1418 -8.5714285714E-01 +7.2857142857E+00 +2.9857142857E+00     
 1419 -8.5714285714E-01 +7.5714285714E+00 +2.9857142857E+00     
 1420 -8.5714285714E-01 +7.8571428571E+00 +2.9857142857E+00     
 1421 -8.5714285714E-01 +8.1428571429E+00 +2.9857142857E+00     
 1422 -8.5714285714E-01 +8.4285714286E+00 +2.9857142857E+00     
 1423 -8.5714285714E-01 +8.7142857143E+00 +2.9857142857E+00     
 1424 -8.5714285714E-01 +9.0000000000E+00 +2.9857142857E+00     
 1425 -5.7142857143E-01 +5.0000000000E+00 +2.9857142857E+00     
 1426 -5.7142857143E-01 +5.2857142857E+00 +2.9857142857E+00     
 1427 -5.7142857143E-01 +5.5714285714E+00 +2.9857142857E+00     
 1428 -5.7142857143E-01 +5.8571428571E+00 +2.9857142857E+00     
 1429 -5.7142857143E-01 +6.1428571429E+00 +2.9857142857E+00     
 1430 -5.7142857143E-01 +6.4285714286E+00 +2.9857142857E+00     
 1431 -5.7142857143E-01 +6.7142857143E+00 +2.9857142857E+00     
 1432 -5.7142857143E-01 +7.0000000000E+00 +2.9857142857E+00     
 1433 -5.7142857143E-01 +7.2857142857E+00 +2.9857142857E+00     
 1434 -5.7142857143E-01 +7.5714285714E+00 +2.9857142857E+00     
 1435 -5.7142857143E-01 +7.8571428571E+00 +2.9857142857E+00     
 1436 -5.7142857143E-01 +8.1428571429E+00 +2.9857142857E+00     
 1437 -5.7142857143E-01 +8.4285714286E+00 +2.9857142857E+00     
 1438 -5.7142857143E-01 +8.7142857143E+00 +2.9857142857E+00     
 1439 -5.7142857143E-01 +9.0000000000E+00 +2.9857142857E+00     
 1440 -2.8571428571E-01 +5.0000000000E+00 +2.9857142857E+00     
 1441 -2.8571428571E-01 +5.2857142857E+00 +2.9857142857E+00     
 1442 -2.8571428571E-01 +5.5714285714E+00 +2.9857142857E+00     
 1443 -2.8571428571E-01 +5.8571428571E+00 +2.9857142857E+00     
 1444 -2.8571428571E-01 +6.1428571429E+00 +2.9857142857E+00     
 1445 -2.8571428571E-01 +6.4285714286E+00 +2.9857142857E+00     
 1446 -2.8571428571E-01 +6.7142857143E+00 +2.9857142857E+00     
 1447 -2.8571428571E-01 +7.0000000000E+00 +2.9857142857E+00     
 1448 -2.8571428571E-01 +7.2857142857E+00 +2.9857142857E+00     
 1449 -2.8571428571E-01 +7.5714285714E+00 +2.9857142857E+00     
 1450 -2.8571428571E-01 +7.8571428571E+00 +2.9857142857E+00     
 1451 -2.8571428571E-01 +8.1428571429E+00 +2.9857142857E+00     
 1452 -2.8571428571E-01 +8.4285714286E+00 +2.9857142857E+00     
 1453 -2.8571428571E-01 +8.7142857143E+00 +2.9857142857E+00     
 1454 -2.8571428571E-01 +9.0000000000E+00 +2.9857142857E+00     
 1455 +0.0000000000E+00 +5.0000000000E+00 +2.9857142857E+00     
 1456 +0.0000000000E+00 +5.2857142857E+00 +2.9857142857E+00     
 1457 +0.0000000000E+00 +5.5714285714E+00 +2.9857142857E+00     
 1458 +0.0000000000E+00 +5.8571428571E+00 +2.9857142857E+00     
 1459 +0.0000000000E+00 +6.1428571429E+00 +2.9857142857E+00     
 1460 +0.0000000000E+00 +6.4285714286E+00 +2.9857142857E+00     
 1461 +0.0000000000E+00 +6.7142857143E+00 +2.9857142857E+00     
 1462 +0.0000000000E+00 +7.0000000000E+00 +2.9857142857E+00     
 1463 +0.0000000000E+00 +7.2857142857E+00 +2.9857142857E+00     
 1464 +0.0000000000E+00 +7.5714285714E+00 +2.9857142857E+00     
 1465 +0.0000000000E+00 +7.8571428571E+00 +2.9857142857E+00     
 1466 +0.0000000000E+00 +8.1428571429E+00 +2.9857142857E+00     
 1467 +0.0000000000E+00 +8.4285714286E+00 +2.9857142857E+00     
 1468 +0.0000000000E+00 +8.7142857143E+00 +2.9857142857E+00     
 1469 +0.0000000000E+00 +9.0000000000E+00 +2.9857142857E+00     
 1470 +2.8571428571E-01 +5.0000000000E+00 +2.9857142857E+00     
 1471 +2.8571428571E-01 +5.2857142857E+00 +2.9857142857E+00     
 1472 +2.8571428571E-01 +5.5714285714E+00 +2.9857142857E+00     
 1473 +2.8571428571E-01 +5.8571428571E+00 +2.9857142857E+00     
 1474 +2.8571428571E-01 +6.1428571429E+00 +2.9857142857E+00     
 1475 +2.8571428571E-01 +6.4285714286E+00 +2.9857142857E+00     
 1476 +2.8571428571E-01 +6.7142857143E+00 +2.9857142857E+00     
 1477 +2.8571428571E-01 +7.0000000000E+00 +2.9857142857E+00     
 1478 +2.8571428571E-01 +7.2857142857E+00 +2.9857142857E+00     
 1479 +2.8571428571E-01 +7.5714285714E+00 +2.9857142857E+00     
 1480 +2.8571428571E-01 +7.8571428571E+00 +2.9857142857E+00     
 1481 +2.8571428571E-01 +8.1428571429E+00 +2.9857142857E+00     
 1482 +2.8571428571E-01 +8.4285714286E+00 +2.9857142857E+00     
 1483 +2.8571428571E-01 +8.7142857143E+00 +2.9857142857E+00     
 1484 +2.8571428571E-01 +9.0000000000E+00 +2.9857142857E+00     
 1485 +5.7142857143E-01 +5.0000000000E+00 +2.9857142857E+00     
 1486 +5.7142857143E-01 +5.2857142857E+00 +2.9857142857E+00     
 1487 +5.7142857143E-01 +5.5714285714E+00 +2.9857142857E+00     
 1488 +5.7142857143E-01 +5.8571428571E+00 +2.9857142857E+00     
 1489 +5.7142857143E-01 +6.1428571429E+00 +2.9857142857E+00     
 1490 +5.7142857143E-01 +6.4285714286E+00 +2.9857142857E+00     
 1491 +5.7142857143E-01 +6.7142857143E+00 +2.9857142857E+00     
 1492 +5.7142857143E-01 +7.0000000000E+00 +2.9857142857E+00     
 1493 +5.7142857143E-01 +7.2857142857E+00 +2.9857142857E+00     
 1494 +5.7142857143E-01 +7.5714285714E+00 +2.9857142857E+00     
 1495 +5.7142857143E-01 +7.8571428571E+00 +2.9857142857E+00     
 1496 +5.7142857143E-01 +8.1428571429E+00 +2.9857142857E+00     
 1497 +5.7142857143E-01 +8.4285714286E+00 +2.9857142857E+00     
 1498 +5.7142857143E-01 +8.7142857143E+00 +2.9857142857E+00     
 1499 +5.7142857143E-01 +9.0000000000E+00 +2.9857142857E+00     
 1500 +8.5714285714E-01 +5.0000000000E+00 +2.9857142857E+00     
 1501 +8.5714285714E-01 +5.2857142857E+00 +2.9857142857E+00     
 1502 +8.5714285714E-01 +5.5714285714E+00 +2.9857142857E+00     
 1503 +8.5714285714E-01 +5.8571428571E+00 +2.9857142857E+00     
 1504 +8.5714285714E-01 +6.1428571429E+00 +2.9857142857E+00     
 1505 +8.5714285714E-01 +6.4285714286E+00 +2.9857142857E+00     
 1506 +8.5714285714E-01 +6.7142857143E+00 +2.9857142857E+00     
 1507 +8.5714285714E-01 +7.0000000000E+00 +2.9857142857E+00     
 1508 +8.5714285714E-01 +7.2857142857E+00 +2.9857142857E+00     
 1509 +8.5714285714E-01 +7.5714285714E+00 +2.9857142857E+00     
 1510 +8.5714285714E-01 +7.8571428571E+00 +2.9857142857E+00     
 1511 +8.5714285714E-01 +8.1428571429E+00 +2.9857142857E+00     
 1512 +8.5714285714E-01 +8.4285714286E+00 +2.9857142857E+00     
 1513 +8.5714285714E-01 +8.7142857143E+00 +2.9857142857E+00     
 1514 +8.5714285714E-01 +9.0000000000E+00 +2.9857142857E+00     
 1515 +1.1428571429E+00 +5.0000000000E+00 +2.9857142857E+00     
 1516 +1.1428571429E+00 +5.2857142857E+00 +2.9857142857E+00     
 1517 +1.1428571429E+00 +5.5714285714E+00 +2.9857142857E+00     
 1518 +1.1428571429E+00 +5.8571428571E+00 +2.9857142857E+00     
 1519 +1.1428571429E+00 +6.1428571429E+00 +2.9857142857E+00     
 1520 +1.1428571429E+00 +6.4285714286E+00 +2.9857142857E+00     
 1521 +1.1428571429E+00 +6.7142857143E+00 +2.9857142857E+00     
 1522 +1.1428571429E+00 +7.0000000000E+00 +2.9857142857E+00     
 1523 +1.1428571429E+00 +7.2857142857E+00 +2.9857142857E+00     
 1524 +1.1428571429E+00 +7.5714285714E+00 +2.9857142857E+00     
 1525 +1.1428571429E+00 +7.8571428571E+00 +2.9857142857E+00     
